work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_usd_to_eur,salary_usd_to_gbp,salary_range,remote_ratio_percentage,company_size_category
2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,,157250.0,138750.0,120K-200K,0.0,
2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2022,EN,FT,Data Scientist,168000,USD,168000,US,100,US,,142800.0,126000.0,120K-200K,1.0,
2023,MI,FT,AI Scientist,36000,EUR,38631,ES,50,ES,,32836.35,28973.25,30K-50K,0.5,
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,,80750.0,71250.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,,72675.0,64125.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,,125035.0,110325.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,,77095.0,68025.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,,142443.0,125685.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,,74783.0,65985.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,,171700.0,151500.0,200K+,1.0,
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,,139230.0,122850.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,,107100.0,94500.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,,139230.0,122850.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,,107100.0,94500.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,,88400.0,78000.0,80K-120K,1.0,
2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,,55250.0,48750.0,50K-80K,1.0,
2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,,195500.0,172500.0,200K+,0.0,
2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,,125800.0,111000.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,,228650.0,201750.0,200K+,1.0,
2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,,134300.0,118500.0,120K-200K,1.0,
2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,,167450.0,147750.0,120K-200K,0.0,
2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,,90100.0,79500.0,80K-120K,0.0,
2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,,246500.0,217500.0,200K+,1.0,
2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,,178500.0,157500.0,200K+,1.0,
2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,,163200.0,144000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,,146880.0,129600.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,,255204.0,225180.0,200K+,0.0,
2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,,170136.0,150120.0,200K+,0.0,
2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,,255204.0,225180.0,200K+,0.0,
2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,,170136.0,150120.0,200K+,0.0,
2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,,143650.0,126750.0,120K-200K,0.0,
2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,,314500.0,277500.0,200K+,0.0,
2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,,208250.0,183750.0,200K+,0.0,
2023,MI,FT,Data Engineer,95000,GBP,115447,GB,100,GB,,98129.95,86585.25,80K-120K,1.0,
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,,93500.0,82500.0,80K-120K,1.0,
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,,68000.0,60000.0,50K-80K,1.0,
2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,,46750.0,41250.0,50K-80K,0.0,
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,,40800.0,36000.0,30K-50K,0.0,
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,,80750.0,71250.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,,72250.0,63750.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,,116875.0,103125.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,,69275.0,61125.0,80K-120K,1.0,
2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,,274805.0,242475.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,,156995.0,138525.0,120K-200K,0.0,
2021,MI,FT,AI Scientist,30000,USD,30000,GH,0,GH,,25500.0,22500.0,0-30K,0.0,
2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,,158100.0,139500.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,,130124.8,114816.0,120K-200K,1.0,
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,,161500.0,142500.0,120K-200K,1.0,
2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,,161500.0,142500.0,120K-200K,0.0,
2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,,155813.5,137482.5,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,,204000.0,180000.0,200K+,1.0,
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,,254575.0,224625.0,200K+,0.0,
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,,208335.0,183825.0,200K+,0.0,
2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,,122400.0,108000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,,56100.0,49500.0,50K-80K,1.0,
2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,,126225.0,111375.0,120K-200K,0.0,
2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,,107335.45,94707.75,120K-200K,0.0,
2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,,193800.0,171000.0,200K+,0.0,
2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,0,US,,153000.0,135000.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,,76500.0,67500.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,,107525.0,94875.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,,66300.0,58500.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,,153000.0,135000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,0,US,,231200.0,204000.0,200K+,0.0,
2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,,68000.0,60000.0,50K-80K,0.0,
2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,,51000.0,45000.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,,220150.0,194250.0,200K+,1.0,
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,,124100.0,109500.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,,263500.0,232500.0,200K+,1.0,
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,,203150.0,179250.0,200K+,1.0,
2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,,120700.0,106500.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,,80750.0,71250.0,80K-120K,1.0,
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,,118575.0,104625.0,120K-200K,0.0,
2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,,102000.0,90000.0,80K-120K,1.0,
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,,220150.0,194250.0,200K+,1.0,
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,,124100.0,109500.0,120K-200K,1.0,
2023,MI,FT,Data Analyst,90000,GBP,109371,HR,0,HR,,92965.34999999999,82028.25,80K-120K,0.0,
2023,MI,FT,Data Analyst,60000,GBP,72914,HR,0,HR,,61976.9,54685.5,50K-80K,0.0,
2023,EN,PT,Data Analyst,78000,PLN,17779,PL,100,IN,,15112.15,13334.25,50K-80K,1.0,
2023,EN,FT,Data Scientist,101400,BRL,19522,BR,100,BR,,16593.7,14641.5,80K-120K,1.0,
2023,SE,FT,Data Science Lead,247500,USD,247500,US,0,US,,210375.0,185625.0,200K+,0.0,
2023,SE,FT,Data Science Lead,172200,USD,172200,US,0,US,,146370.0,129150.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,,191250.0,168750.0,200K+,0.0,
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,,132940.0,117300.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,,118575.0,104625.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,,92990.0,82050.0,80K-120K,0.0,
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,,106250.0,93750.0,120K-200K,0.0,
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,,76500.0,67500.0,80K-120K,0.0,
2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107309,FR,100,FR,,91212.65,80481.75,80K-120K,1.0,
2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75116,FR,100,FR,,63848.6,56337.0,50K-80K,1.0,
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,,158015.0,139425.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,,109905.0,96975.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,,118575.0,104625.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,,92990.0,82050.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,,102000.0,90000.0,80K-120K,1.0,
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,,63750.0,56250.0,50K-80K,1.0,
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,,143650.0,126750.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,,94010.0,82950.0,80K-120K,0.0,
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,,244800.0,216000.0,200K+,1.0,
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,,244800.0,216000.0,200K+,1.0,
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,,76500.0,67500.0,80K-120K,0.0,
2023,MI,FT,Data Science Lead,60000,GBP,72914,GB,0,GB,,61976.9,54685.5,50K-80K,0.0,
2023,MI,FT,Data Science Lead,50000,GBP,60761,GB,0,GB,,51646.85,45570.75,30K-50K,0.0,
2023,SE,FT,Data Scientist,215050,USD,215050,US,100,US,,182792.5,161287.5,200K+,1.0,
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,,132940.0,117300.0,120K-200K,1.0,
2023,SE,FT,Data Architect,198000,USD,198000,US,100,US,,168300.0,148500.0,120K-200K,1.0,
2023,SE,FT,Data Architect,114000,USD,114000,US,100,US,,96900.0,85500.0,80K-120K,1.0,
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,,63750.0,56250.0,50K-80K,1.0,
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,,51000.0,45000.0,50K-80K,1.0,
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,,173825.0,153375.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,,120870.0,106650.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,209300,USD,209300,US,100,US,,177905.0,156975.0,200K+,1.0,
2023,SE,FT,Data Scientist,182200,USD,182200,US,100,US,,154870.0,136650.0,120K-200K,1.0,
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2022,EN,FT,Data Scientist,85000,USD,85000,US,0,US,,72250.0,63750.0,80K-120K,0.0,
2023,MI,FT,Machine Learning Engineer,40000,GBP,48609,GB,100,GB,,41317.65,36456.75,30K-50K,1.0,
2023,EN,FT,Research Engineer,120000,USD,120000,GB,100,GB,,102000.0,90000.0,80K-120K,1.0,
2023,EN,FT,Research Engineer,60000,USD,60000,GB,100,GB,,51000.0,45000.0,50K-80K,1.0,
2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,,125035.0,110325.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,,77095.0,68025.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,,195500.0,172500.0,200K+,0.0,
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,227000,USD,227000,US,0,US,,192950.0,170250.0,200K+,0.0,
2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,,91800.0,81000.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2023,SE,FT,Data Architect,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,,153000.0,135000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,52000,EUR,55800,ES,100,ES,,47430.0,41850.0,50K-80K,1.0,
2023,SE,FT,Data Analyst,48000,EUR,51508,ES,100,ES,,43781.799999999996,38631.0,30K-50K,1.0,
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,,51000.0,45000.0,50K-80K,1.0,
2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,,42500.0,37500.0,30K-50K,0.5,
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,,192695.0,170025.0,200K+,0.0,
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,,113305.0,99975.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,,214200.0,189000.0,200K+,0.0,
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,,109650.0,96750.0,120K-200K,0.0,
2023,SE,FT,Big Data Architect,124999,GBP,151902,GB,100,GB,,129116.7,113926.5,120K-200K,1.0,
2023,EN,FT,Data Scientist,800000,INR,9727,IN,0,IN,,8267.949999999999,7295.25,,0.0,
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,,68000.0,60000.0,50K-80K,0.0,
2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,,44625.0,39375.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,,212500.0,187500.0,200K+,1.0,
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,,138125.0,121875.0,120K-200K,1.0,
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,,72250.0,63750.0,80K-120K,1.0,
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,,63750.0,56250.0,50K-80K,1.0,
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,,130560.0,115200.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,,90780.0,80100.0,80K-120K,0.0,
2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,,140250.0,123750.0,120K-200K,0.0,
2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,,105400.0,93000.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,,98543.9,86950.5,80K-120K,1.0,
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,,69416.09999999999,61249.5,80K-120K,1.0,
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,,142443.0,125685.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,,74783.0,65985.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,,212500.0,187500.0,200K+,1.0,
2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,,53550.0,47250.0,50K-80K,1.0,
2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,,215687.5,190312.5,200K+,0.0,
2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,,143820.0,126900.0,120K-200K,0.0,
2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,,215687.5,190312.5,200K+,0.0,
2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,,143820.0,126900.0,120K-200K,0.0,
2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,,106029.0,93555.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,,55664.799999999996,49116.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,,181543.0,160185.0,200K+,1.0,
2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,,139081.25,122718.75,120K-200K,1.0,
2023,EN,FT,Data Engineer,12000,USD,12000,VN,0,VN,,10200.0,9000.0,0-30K,0.0,
2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,100,US,,318750.0,281250.0,200K+,1.0,
2023,SE,FT,Data Engineer,95000,EUR,101943,IE,100,IE,,86651.55,76457.25,80K-120K,1.0,
2023,MI,FT,Product Data Analyst,1350000,INR,16414,IN,100,IN,,13951.9,12310.5,,1.0,
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,,187000.0,165000.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,,199750.0,176250.0,200K+,0.0,
2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,,178500.0,157500.0,200K+,0.0,
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,,97750.0,86250.0,80K-120K,1.0,
2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,,97750.0,86250.0,80K-120K,1.0,
2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,,196562.5,173437.5,200K+,1.0,
2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,,117937.5,104062.5,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,,241663.5,213232.5,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,,130126.5,114817.5,120K-200K,0.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,,63750.0,56250.0,50K-80K,1.0,
2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,,106250.0,93750.0,120K-200K,0.0,
2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,,89250.0,78750.0,80K-120K,0.0,
2023,MI,FT,Data Analyst,90000,GBP,109371,GB,0,GB,,92965.34999999999,82028.25,80K-120K,0.0,
2023,MI,FT,Data Analyst,70000,GBP,85066,GB,0,GB,,72306.09999999999,63799.5,50K-80K,0.0,
2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,,46750.0,41250.0,50K-80K,0.0,
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,,40800.0,36000.0,30K-50K,0.0,
2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,,85000.0,75000.0,80K-120K,0.5,
2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,,192015.0,169425.0,200K+,0.0,
2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,,132940.0,117300.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,,212500.0,187500.0,200K+,1.0,
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,,138125.0,121875.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,,270555.0,238725.0,200K+,1.0,
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,,160480.0,141600.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,,327250.0,288750.0,200K+,0.0,
2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,,51000.0,45000.0,50K-80K,0.0,
2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,,93500.0,82500.0,80K-120K,1.0,
2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,,80750.0,71250.0,80K-120K,1.0,
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,,123250.0,108750.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,,153153.0,135135.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,,90117.0,79515.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,,79831.15,70439.25,80K-120K,1.0,
2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,,44167.7,38971.5,50K-80K,1.0,
2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,,205590.35,181403.25,200K+,0.0,
2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,,113757.2,100374.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,,76500.0,67500.0,80K-120K,1.0,
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,,179276.9,158185.5,200K+,1.0,
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,,99198.4,87528.0,80K-120K,1.0,
2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,,163625.0,144375.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,,126714.59999999999,111807.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,,70010.25,61773.75,80K-120K,0.0,
2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,,30600.0,27000.0,30K-50K,1.0,
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,,126437.5,111562.5,120K-200K,0.0,
2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,,314500.0,277500.0,200K+,0.0,
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,,199750.0,176250.0,200K+,1.0,
2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,,157250.0,138750.0,120K-200K,1.0,
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,,103294.55,91142.25,80K-120K,0.0,
2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,0,GB,,82635.3,72913.5,50K-80K,0.0,
2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,,183685.0,162075.0,200K+,0.0,
2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,,119680.0,105600.0,120K-200K,0.0,
2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,0,GB,,123953.8,109371.0,80K-120K,0.0,
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,,103294.55,91142.25,80K-120K,0.0,
2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53654,NL,100,CA,,45605.9,40240.5,30K-50K,1.0,
2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,,93500.0,82500.0,80K-120K,0.5,
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,,108800.0,96000.0,120K-200K,0.0,
